GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,OrdinalPosition(Player-1 rank),OrdinalPosition(PlayerName-0),OrdinalPosition(Player-1),OrdinalPosition(Player-0),OrdinalPosition(Player-0 rank),OrdinalPosition(Player-2),OrdinalPosition(PlayerName-1),OrdinalPosition(Player-2 rank),OrdinalPosition(PlayerName-2),FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(Player-2),FinalScore(PlayerName-1),FinalScore(PlayerName-2),PlayerType(PlayerType-1),PlayerType(PlayerType-0),PlayerType(PlayerType-2),Winner(PlayerIdx)
-1377239692,SushiGo,3,GAME_OVER,81,0,3,230,2,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,2,1,1,3,Basic MCTS Player using ScoreHeuristic heuristic,3,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,46.0,52.0,36.0,Basic MCTS Player using ScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,0
1795532617,SushiGo,3,GAME_OVER,81,0,3,231,3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,3,1,1,2,Basic MCTS Player using ScoreHeuristic heuristic,2,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,34.0,51.0,43.0,Basic MCTS Player using ScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,0
-1548656463,SushiGo,3,GAME_OVER,84,0,3,232,2,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,2,1,1,3,Basic MCTS Player using ScoreHeuristic heuristic,3,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,46.0,52.0,35.0,Basic MCTS Player using ScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,0
-653656736,SushiGo,3,GAME_OVER,84,0,3,233,3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,3,1,1,2,Basic MCTS Player using ScoreHeuristic heuristic,2,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,31.0,40.0,36.0,Basic MCTS Player using ScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,0
-400394132,SushiGo,3,GAME_OVER,82,0,3,234,3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,3,2,2,1,Basic MCTS Player using ScoreHeuristic heuristic,1,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,30.0,34.0,36.0,Basic MCTS Player using ScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,2
-1422203009,SushiGo,3,GAME_OVER,84,0,3,235,2,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,2,1,1,3,Basic MCTS Player using ScoreHeuristic heuristic,3,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,42.0,49.0,30.0,Basic MCTS Player using ScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,0
-1113178468,SushiGo,3,GAME_OVER,84,0,3,236,3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,3,1,1,2,Basic MCTS Player using ScoreHeuristic heuristic,2,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,30.0,43.0,34.0,Basic MCTS Player using ScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,0
-175367348,SushiGo,3,GAME_OVER,81,0,3,237,2,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,2,1,1,3,Basic MCTS Player using ScoreHeuristic heuristic,3,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,38.0,45.0,30.0,Basic MCTS Player using ScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,0
1362911089,SushiGo,3,GAME_OVER,81,0,3,238,3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,3,1,1,2,Basic MCTS Player using ScoreHeuristic heuristic,2,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,31.0,46.0,33.0,Basic MCTS Player using ScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,0
-347120262,SushiGo,3,GAME_OVER,84,0,3,239,2,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,2,1,1,3,Basic MCTS Player using ScoreHeuristic heuristic,3,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,40.0,51.0,38.0,Basic MCTS Player using ScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,0
1416514647,SushiGo,3,GAME_OVER,82,0,3,240,2,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,2,1,1,3,Basic MCTS Player using ScoreHeuristic heuristic,3,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,46.0,48.0,36.0,Basic MCTS Player using ScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,0
-1570736736,SushiGo,3,GAME_OVER,82,0,3,241,3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,3,1,1,2,Basic MCTS Player using ScoreHeuristic heuristic,2,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,35.0,44.0,38.0,Basic MCTS Player using ScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,0
-1532681659,SushiGo,3,GAME_OVER,82,0,3,242,1,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,1,2,2,3,Basic MCTS Player using ScoreHeuristic heuristic,3,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,57.0,53.0,45.0,Basic MCTS Player using ScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,1
2038358424,SushiGo,3,GAME_OVER,83,0,3,243,3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,3,2,2,1,Basic MCTS Player using ScoreHeuristic heuristic,1,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,35.0,40.0,41.0,Basic MCTS Player using ScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,2
1950377550,SushiGo,3,GAME_OVER,83,0,3,244,2,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,2,1,1,3,Basic MCTS Player using ScoreHeuristic heuristic,3,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,36.0,36.0,34.0,Basic MCTS Player using ScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,0
-389679841,SushiGo,3,GAME_OVER,83,0,3,245,3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,3,1,1,2,Basic MCTS Player using ScoreHeuristic heuristic,2,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,38.0,57.0,41.0,Basic MCTS Player using ScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,0
-1652369011,SushiGo,3,GAME_OVER,82,0,3,246,2,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,2,3,3,1,Basic MCTS Player using ScoreHeuristic heuristic,1,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,39.0,38.0,41.0,Basic MCTS Player using ScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,2
649728961,SushiGo,3,GAME_OVER,84,0,3,247,1,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,1,3,3,2,Basic MCTS Player using ScoreHeuristic heuristic,2,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,52.0,48.0,50.0,Basic MCTS Player using ScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,1
1939385821,SushiGo,3,GAME_OVER,82,0,3,248,2,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,2,1,1,3,Basic MCTS Player using ScoreHeuristic heuristic,3,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,40.0,46.0,35.0,Basic MCTS Player using ScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,0
-765151654,SushiGo,3,GAME_OVER,83,0,3,249,3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,3,1,1,2,Basic MCTS Player using ScoreHeuristic heuristic,2,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,37.0,45.0,38.0,Basic MCTS Player using ScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,0
-382843140,SushiGo,3,GAME_OVER,83,0,3,250,3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,3,1,1,2,Basic MCTS Player using ScoreHeuristic heuristic,2,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,36.0,47.0,37.0,Basic MCTS Player using ScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,0
1616233144,SushiGo,3,GAME_OVER,81,0,3,251,3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,3,1,1,2,Basic MCTS Player using ScoreHeuristic heuristic,2,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,34.0,43.0,37.0,Basic MCTS Player using ScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,0
346665430,SushiGo,3,GAME_OVER,83,0,3,252,2,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,2,1,1,3,h3,3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,40.0,51.0,33.0,h3,Basic MCTS Player using ScoreHeuristic heuristic,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,0
879079583,SushiGo,3,GAME_OVER,82,0,3,253,2,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,2,3,3,1,h3,1,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,39.0,38.0,50.0,h3,Basic MCTS Player using ScoreHeuristic heuristic,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,2
-619666105,SushiGo,3,GAME_OVER,81,0,3,254,1,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,1,2,2,3,h3,3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,50.0,40.0,37.0,h3,Basic MCTS Player using ScoreHeuristic heuristic,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,1
503938916,SushiGo,3,GAME_OVER,84,0,3,255,3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,3,1,1,2,h3,2,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,32.0,37.0,37.0,h3,Basic MCTS Player using ScoreHeuristic heuristic,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,0
-428737539,SushiGo,3,GAME_OVER,84,0,3,256,2,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,2,1,1,3,h3,3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,38.0,43.0,34.0,h3,Basic MCTS Player using ScoreHeuristic heuristic,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,0
-1745970416,SushiGo,3,GAME_OVER,82,0,3,257,1,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,1,2,2,3,h3,3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,40.0,38.0,29.0,h3,Basic MCTS Player using ScoreHeuristic heuristic,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,1
-1436161366,SushiGo,3,GAME_OVER,81,0,3,258,1,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,1,2,2,3,h3,3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,49.0,46.0,38.0,h3,Basic MCTS Player using ScoreHeuristic heuristic,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,1
-1151041315,SushiGo,3,GAME_OVER,87,0,3,259,2,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,2,1,1,3,h3,3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,40.0,43.0,36.0,h3,Basic MCTS Player using ScoreHeuristic heuristic,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,0
697067980,SushiGo,3,GAME_OVER,82,0,3,260,1,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,1,2,2,3,h3,3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,49.0,46.0,29.0,h3,Basic MCTS Player using ScoreHeuristic heuristic,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,1
1168140970,SushiGo,3,GAME_OVER,81,0,3,261,1,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,1,3,3,2,h3,2,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,43.0,39.0,41.0,h3,Basic MCTS Player using ScoreHeuristic heuristic,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,1
-1491060889,SushiGo,3,GAME_OVER,84,0,3,262,1,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,1,2,2,3,h3,3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,62.0,41.0,29.0,h3,Basic MCTS Player using ScoreHeuristic heuristic,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,1
-1819802610,SushiGo,3,GAME_OVER,83,0,3,263,3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,3,1,1,2,h3,2,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,27.0,48.0,30.0,h3,Basic MCTS Player using ScoreHeuristic heuristic,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,0
-2121274456,SushiGo,3,GAME_OVER,83,0,3,264,1,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,1,3,3,1,h3,1,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,38.0,36.0,38.0,h3,Basic MCTS Player using ScoreHeuristic heuristic,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,-1
259280696,SushiGo,3,GAME_OVER,81,0,3,265,1,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,1,2,2,3,h3,3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,43.0,41.0,36.0,h3,Basic MCTS Player using ScoreHeuristic heuristic,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,1
1706137030,SushiGo,3,GAME_OVER,83,0,3,266,1,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,1,3,3,2,h3,2,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,53.0,39.0,40.0,h3,Basic MCTS Player using ScoreHeuristic heuristic,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,1
545138396,SushiGo,3,GAME_OVER,81,0,3,267,1,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,1,3,3,2,h3,2,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,49.0,44.0,47.0,h3,Basic MCTS Player using ScoreHeuristic heuristic,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,1
1376458976,SushiGo,3,GAME_OVER,82,0,3,268,1,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,1,2,2,3,h3,3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,51.0,39.0,34.0,h3,Basic MCTS Player using ScoreHeuristic heuristic,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,1
1195311045,SushiGo,3,GAME_OVER,83,0,3,269,1,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,1,2,2,3,h3,3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,47.0,46.0,41.0,h3,Basic MCTS Player using ScoreHeuristic heuristic,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,1
813477029,SushiGo,3,GAME_OVER,82,0,3,270,1,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,1,2,2,3,h3,3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,41.0,39.0,28.0,h3,Basic MCTS Player using ScoreHeuristic heuristic,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,1
-1466178614,SushiGo,3,GAME_OVER,85,0,3,271,2,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,2,1,1,3,h3,3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,42.0,51.0,40.0,h3,Basic MCTS Player using ScoreHeuristic heuristic,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,0
-118322159,SushiGo,3,GAME_OVER,81,0,3,272,3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,3,2,2,1,h3,1,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,40.0,41.0,42.0,h3,Basic MCTS Player using ScoreHeuristic heuristic,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,2
-1428166355,SushiGo,3,GAME_OVER,84,0,3,273,3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,3,1,1,2,h3,2,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,36.0,41.0,39.0,h3,Basic MCTS Player using ScoreHeuristic heuristic,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,0
1144294523,SushiGo,3,GAME_OVER,81,0,3,274,1,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,1,2,2,3,h3,3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,46.0,36.0,35.0,h3,Basic MCTS Player using ScoreHeuristic heuristic,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,1
2100098225,SushiGo,3,GAME_OVER,82,0,3,275,2,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,2,1,1,3,h3,3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,32.0,42.0,29.0,h3,Basic MCTS Player using ScoreHeuristic heuristic,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,0
23994827,SushiGo,3,GAME_OVER,85,0,3,276,1,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,1,2,2,3,h3,3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,39.0,37.0,35.0,h3,Basic MCTS Player using ScoreHeuristic heuristic,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,1
1662792176,SushiGo,3,GAME_OVER,84,0,3,277,1,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,1,2,2,3,h3,3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,38.0,35.0,35.0,h3,Basic MCTS Player using ScoreHeuristic heuristic,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,1
2013120665,SushiGo,3,GAME_OVER,83,0,3,278,2,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,2,1,1,3,h3,3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,34.0,45.0,27.0,h3,Basic MCTS Player using ScoreHeuristic heuristic,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,0
-1880183632,SushiGo,3,GAME_OVER,82,0,3,279,2,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,2,1,1,3,h3,3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,36.0,39.0,28.0,h3,Basic MCTS Player using ScoreHeuristic heuristic,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,0
-1377239692,SushiGo,3,GAME_OVER,82,0,3,280,1,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,1,2,2,3,h3,3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,51.0,40.0,29.0,h3,Basic MCTS Player using ScoreHeuristic heuristic,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,1
